task_id,task_name,base_index,repeat_index,repeat_total,gpu_id,return_code,elapsed_sec,started_at,dry_run,log_path,command
149,yellow_splicing_promptad,15,9,10,3,0,210.173,2026-03-19 11:33:39,0,logs/multi_gpu_work_queue/20260319_092325/gpu_3/task_0149.log,python train_hybrid.py --data_name yellow_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
150,yellow_splicing_promptad,15,10,10,1,0,213.916,2026-03-19 11:33:41,0,logs/multi_gpu_work_queue/20260319_092325/gpu_1/task_0150.log,python train_hybrid.py --data_name yellow_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
151,yellow_splicing_winclip,16,1,10,2,0,213.579,2026-03-19 11:37:02,0,logs/multi_gpu_work_queue/20260319_092325/gpu_2/task_0151.log,python train_hybrid.py --data_name yellow_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
152,yellow_splicing_winclip,16,2,10,3,0,211.957,2026-03-19 11:37:09,0,logs/multi_gpu_work_queue/20260319_092325/gpu_3/task_0152.log,python train_hybrid.py --data_name yellow_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
153,yellow_splicing_winclip,16,3,10,0,0,138.082,2026-03-19 11:37:11,0,logs/multi_gpu_work_queue/20260319_092325/gpu_0/task_0153.log,python train_hybrid.py --data_name yellow_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
154,yellow_splicing_winclip,16,4,10,1,0,213.172,2026-03-19 11:37:15,0,logs/multi_gpu_work_queue/20260319_092325/gpu_1/task_0154.log,python train_hybrid.py --data_name yellow_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
155,yellow_splicing_winclip,16,5,10,0,0,151.569,2026-03-19 11:39:29,0,logs/multi_gpu_work_queue/20260319_092325/gpu_0/task_0155.log,python train_hybrid.py --data_name yellow_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
156,yellow_splicing_winclip,16,6,10,2,0,212.127,2026-03-19 11:40:36,0,logs/multi_gpu_work_queue/20260319_092325/gpu_2/task_0156.log,python train_hybrid.py --data_name yellow_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
157,yellow_splicing_winclip,16,7,10,3,0,209.837,2026-03-19 11:40:41,0,logs/multi_gpu_work_queue/20260319_092325/gpu_3/task_0157.log,python train_hybrid.py --data_name yellow_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
158,yellow_splicing_winclip,16,8,10,1,0,140.434,2026-03-19 11:40:48,0,logs/multi_gpu_work_queue/20260319_092325/gpu_1/task_0158.log,python train_hybrid.py --data_name yellow_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
159,yellow_splicing_winclip,16,9,10,0,0,213.495,2026-03-19 11:42:01,0,logs/multi_gpu_work_queue/20260319_092325/gpu_0/task_0159.log,python train_hybrid.py --data_name yellow_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
160,yellow_splicing_winclip,16,10,10,1,0,210.499,2026-03-19 11:43:09,0,logs/multi_gpu_work_queue/20260319_092325/gpu_1/task_0160.log,python train_hybrid.py --data_name yellow_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
